codigoOC;NroConvenioMarco;FechaEnvioOC;NombreOC;DescripcionOC;EstadoOC;ProcedenciaOC;CompraCoordinada;GranCompra;idGranCompra;NombreGranCompra;FechaDesde_PeriodoInvitacion;FechaHasta_PeriodoInvitacion;MontoAprobGC_SubTotal;MontoAprobGC_SubTotalIVA;MontoAprobGC_ImpEsp;MontoAprobGC_TotalFinal;GlosaEvaluacion;MonedaOC;MontoNetoOC;DescuentosOC;CargosOC;ImpuestosOC;MontoTotalOC;ImpuestosOC_CLP;MontoNetoOC_CLP;MetodoPago;TipoDespacho;Financiamiento;UnidadCompra;UnidadCompraRUT;RegionUnidadCompra;entCode;Institucion;Sector;Proveedor;ProveedorRUT;ActividadProveedor;TamanoProveedor;RegionProveedor;RubroN1;RubroN2;RubroN3;CodigoProductoONU;ONUProducto;Producto;Modelo;Marca;NombreItem;DescripcionItem;CantidadItem;UnidadMedida;MonedaItem;MontoNetoItem;DescuentoItem;CargosItem;ImpuestoEspecificoItem;MontoTotalItem;MontoNetoItemCLP
1208129-173-CM24;;03-05-2024 0:00:00;ARRULLO PRODUCTOS LÁCTEOS TRIMESTRE MAYO A JULIO;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°281. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;2992432;0;0;0;2992432;0;2992432;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;COOP AGRICOLA Y LECHERA DE LA UNION LTDA;81.094.100-6;ELABORACION DE LECHE, MANTEQUILLA, PRODUCTOS LACTEOS Y DERIVADOS;Grande;;;;;;;;;;QUESO LAMINADO COLUN RANCO DISPLAY 1 K UNIDAD VIII REGION;(1456822) QUESO LAMINADO COLUN RANCO DISPLAY 1 K UNIDAD VIII REGION;51;Unidad no definida;CLP;8268;0;0;0;421668;421668
1208129-173-CM24;;03-05-2024 0:00:00;ARRULLO PRODUCTOS LÁCTEOS TRIMESTRE MAYO A JULIO;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°281. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;2992432;0;0;0;2992432;0;2992432;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;COOP AGRICOLA Y LECHERA DE LA UNION LTDA;81.094.100-6;ELABORACION DE LECHE, MANTEQUILLA, PRODUCTOS LACTEOS Y DERIVADOS;Grande;;;;;;;;;;QUESO RALLADO COLUN PARMESANO BOLSA 40 G UNIDAD VIII REGION;(1456882) QUESO RALLADO COLUN PARMESANO BOLSA 40 G UNIDAD VIII REGION;84;Unidad no definida;CLP;819;0;0;0;68796;68796
1208129-182-CM24;;06-05-2024 0:00:00;ARRULLO ABARROTES VARIOS TRIMESTRE MAYO A JULIO ;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°281. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;2466381;0;0;0;2466381;0;2466381;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;VICTOR ROSALES COMERCIALIZADORA E.I.R.L.;76.100.933-8;VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETE| ALMACENES PEQUENOS (VENTA DE ALIMENTOS)| VENTA AL POR MENOR DE BEBIDAS Y LICORES (BOTILLERIAS)| VENTA AL POR MENOR DE CARNES (ROJAS, BLANCAS, OTRAS) PRODUCTOS CARNICO;Grande;;;;;;;;;;AGUA MINERAL SIN GAS NESTLE PURE LIFE BIDON 6 L UNIDAD VIII REGION;(1447357) AGUA MINERAL SIN GAS NESTLE PURE LIFE BIDON 6 L UNIDAD VIII REGION;35;Unidad no definida;CLP;1959;0;0;0;68565;68565
1208129-182-CM24;;06-05-2024 0:00:00;ARRULLO ABARROTES VARIOS TRIMESTRE MAYO A JULIO ;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°281. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;2466381;0;0;0;2466381;0;2466381;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;VICTOR ROSALES COMERCIALIZADORA E.I.R.L.;76.100.933-8;VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETE| ALMACENES PEQUENOS (VENTA DE ALIMENTOS)| VENTA AL POR MENOR DE BEBIDAS Y LICORES (BOTILLERIAS)| VENTA AL POR MENOR DE CARNES (ROJAS, BLANCAS, OTRAS) PRODUCTOS CARNICO;Grande;;;;;;;;;;BEBIDA NORMAL KEM BOTELLA 250 CC UNIDAD VIII REGION;(1452562) BEBIDA NORMAL KEM BOTELLA 250 CC UNIDAD VIII REGION;60;Unidad no definida;CLP;500;0;0;0;30000;30000
1208129-182-CM24;;06-05-2024 0:00:00;ARRULLO ABARROTES VARIOS TRIMESTRE MAYO A JULIO ;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°281. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;2466381;0;0;0;2466381;0;2466381;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;VICTOR ROSALES COMERCIALIZADORA E.I.R.L.;76.100.933-8;VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETE| ALMACENES PEQUENOS (VENTA DE ALIMENTOS)| VENTA AL POR MENOR DE BEBIDAS Y LICORES (BOTILLERIAS)| VENTA AL POR MENOR DE CARNES (ROJAS, BLANCAS, OTRAS) PRODUCTOS CARNICO;Grande;;;;;;;;;;MOSTAZA HELLMANN´S DOYPACK 100 G UNIDAD VIII REGION;(1486972) MOSTAZA HELLMANN´S DOYPACK 100 G UNIDAD VIII REGION;60;Unidad no definida;CLP;892;0;0;0;53520;53520
1208129-182-CM24;;06-05-2024 0:00:00;ARRULLO ABARROTES VARIOS TRIMESTRE MAYO A JULIO ;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°281. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;2466381;0;0;0;2466381;0;2466381;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;VICTOR ROSALES COMERCIALIZADORA E.I.R.L.;76.100.933-8;VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETE| ALMACENES PEQUENOS (VENTA DE ALIMENTOS)| VENTA AL POR MENOR DE BEBIDAS Y LICORES (BOTILLERIAS)| VENTA AL POR MENOR DE CARNES (ROJAS, BLANCAS, OTRAS) PRODUCTOS CARNICO;Grande;;;;;;;;;;TE SUPREMO CEYLAN PREMIUM CAJA 100 BOLSAS UNIDAD VIII REGION;(1437007) TE SUPREMO CEYLAN PREMIUM CAJA 100 BOLSAS UNIDAD VIII REGION;20;Unidad no definida;CLP;3993;0;0;0;79860;79860
1208129-176-CM24;;03-05-2024 0:00:00;ARRULLO ABARROTES VARIOS TRIMESTRE MAYO A JULIO ;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°261. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;2134257;0;0;0;2134257;0;2134257;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;DISTRIBUIDORA ECOMARK CORONEL LIMITADA;76.104.415-k;MAYORISTAS DE VINOS Y BEBIDAS ALCOHOLICAS Y DE FANTASIA| VENTA AL POR MAYOR DE CONFITES| VENTA AL POR MAYOR DE HUEVOS, LECHE, ABARROTES, Y OTROS ALIMENTOS N.C.| VENTA AL POR MENOR DE ARTICULOS ELECTRODOMESTICOS Y ELECTRONICOS PARA| VENTA AL POR MENOR DE M;Mediana;;;;;;;;;;QUIFAROS CAROZZI BOLSA 400 G UNIDAD VIII REGION;(1449817) QUIFAROS CAROZZI BOLSA 400 G UNIDAD VIII REGION;44;Unidad no definida;CLP;1156;0;0;0;50864;50864
1208129-176-CM24;;03-05-2024 0:00:00;ARRULLO ABARROTES VARIOS TRIMESTRE MAYO A JULIO ;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°261. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;2134257;0;0;0;2134257;0;2134257;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;DISTRIBUIDORA ECOMARK CORONEL LIMITADA;76.104.415-k;MAYORISTAS DE VINOS Y BEBIDAS ALCOHOLICAS Y DE FANTASIA| VENTA AL POR MAYOR DE CONFITES| VENTA AL POR MAYOR DE HUEVOS, LECHE, ABARROTES, Y OTROS ALIMENTOS N.C.| VENTA AL POR MENOR DE ARTICULOS ELECTRODOMESTICOS Y ELECTRONICOS PARA| VENTA AL POR MENOR DE M;Mediana;;;;;;;;;;JUGO DE LIMON TRAVERSO SUCEDANEO BOTELLA 500 ML UNIDAD VIII REGION;(1433452) JUGO DE LIMON TRAVERSO SUCEDANEO BOTELLA 500 ML UNIDAD VIII REGION;72;Unidad no definida;CLP;845;0;0;0;60840;60840
1177296-237-CM24;;02-05-2024 0:00:00;Pasaje aéreo/ALEJANDRO TAPIA SILVA/Balmaceda;Orden de Compra codigo: 1177296-237-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA LOC INT.: AABYGRT;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;130691;0;4860;0;135551;0;130691;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;PASAJE AÉREO;(1849200) PASAJE AÉREO;1;Unidad no definida;CLP;94980;0;0;0;94980;94980
1208129-183-CM24;;06-05-2024 0:00:00;ARRULLO ABARROTES VARIOS TRIMESTRE MAYO A JULIO ;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°281. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;4292297;0;0;0;4292297;0;4292297;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;SERVICIOS INTEGRADOS SIDAPT LIMITADA;76.299.358-9;Comercializacion de Alimentos, Comercio por Menor de Computadores, Software y Su;Grande;;;;;;;;;;ESPIRALES CAROZZI BOLSA 400 G UNIDAD VIII REGION;(1449562) ESPIRALES CAROZZI BOLSA 400 G UNIDAD VIII REGION;180;Unidad no definida;CLP;1228;0;0;0;221040;221040
1208129-183-CM24;;06-05-2024 0:00:00;ARRULLO ABARROTES VARIOS TRIMESTRE MAYO A JULIO ;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°281. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;4292297;0;0;0;4292297;0;4292297;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;SERVICIOS INTEGRADOS SIDAPT LIMITADA;76.299.358-9;Comercializacion de Alimentos, Comercio por Menor de Computadores, Software y Su;Grande;;;;;;;;;;OREGANO - MOLIDO BOLSA 500 G UNIDAD VIII REGION;(1469437) OREGANO - MOLIDO BOLSA 500 G UNIDAD VIII REGION;4;Unidad no definida;CLP;3514;0;0;0;14056;14056
1208129-183-CM24;;06-05-2024 0:00:00;ARRULLO ABARROTES VARIOS TRIMESTRE MAYO A JULIO ;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°281. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;4292297;0;0;0;4292297;0;4292297;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;SERVICIOS INTEGRADOS SIDAPT LIMITADA;76.299.358-9;Comercializacion de Alimentos, Comercio por Menor de Computadores, Software y Su;Grande;;;;;;;;;;PAPAS PRE-FRITAS MINUTO VERDE BOLSA 2,5K 4 UNIDADES VIII REGION;(1563787) PAPAS PRE-FRITAS MINUTO VERDE BOLSA 2,5K 4 UNIDADES VIII REGION;3;Unidad no definida;CLP;22985;0;0;0;68955;68955
1208129-182-CM24;;06-05-2024 0:00:00;ARRULLO ABARROTES VARIOS TRIMESTRE MAYO A JULIO ;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°281. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;2466381;0;0;0;2466381;0;2466381;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;VICTOR ROSALES COMERCIALIZADORA E.I.R.L.;76.100.933-8;VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETE| ALMACENES PEQUENOS (VENTA DE ALIMENTOS)| VENTA AL POR MENOR DE BEBIDAS Y LICORES (BOTILLERIAS)| VENTA AL POR MENOR DE CARNES (ROJAS, BLANCAS, OTRAS) PRODUCTOS CARNICO;Grande;;;;;;;;;;QUESO CREMOSO SOPROLE NATURAL EMBUTIDO 100 G UNIDAD VIII REGION;(1434547) QUESO CREMOSO SOPROLE NATURAL EMBUTIDO 100 G UNIDAD VIII REGION;84;Unidad no definida;CLP;656;0;0;0;55104;55104
1208129-182-CM24;;06-05-2024 0:00:00;ARRULLO ABARROTES VARIOS TRIMESTRE MAYO A JULIO ;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°281. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;2466381;0;0;0;2466381;0;2466381;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;VICTOR ROSALES COMERCIALIZADORA E.I.R.L.;76.100.933-8;VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETE| ALMACENES PEQUENOS (VENTA DE ALIMENTOS)| VENTA AL POR MENOR DE BEBIDAS Y LICORES (BOTILLERIAS)| VENTA AL POR MENOR DE CARNES (ROJAS, BLANCAS, OTRAS) PRODUCTOS CARNICO;Grande;;;;;;;;;;QUEQUE NUTRABIEN BROWNIE CHOCOLATE 62 G UNIDAD VIII REGION;(1493737) QUEQUE NUTRABIEN BROWNIE CHOCOLATE 62 G UNIDAD VIII REGION;390;Unidad no definida;CLP;580;0;0;0;226200;226200
1177296-242-CM24;;02-05-2024 0:00:00;Pasaje aéreo/JUAN MANUEL LOPEZ ROMO/OSVALDO SOTO VALDIVIA.Copiapó;Orden de Compra codigo: 1177296-242-CM24 dirigida a AGENCIA DE VIAJES TURAVION SPA LOC Interno : AABYHAX  ;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;194872;0;9720;0;204592;0;194872;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA;62.000.890-7;Region Metropolitana de Santiago;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;AGENCIA DE VIAJES TURAVION SPA;80.989.400-2;AGENCIAS Y ORGANIZADORES DE VIAJES  ACTIVIDADES DE ASISTENCIA A TURIST| COMPRA, VENTA Y ALQUILER (EXCEPTO AMOBLADOS) DE INMUEBLES PROPIOS O AR| OTRAS ACTIVIDADES EMPRESARIALES N.C.P.;Grande;;;;;;;;;;TASA DE EMBARQUE;(1849900) TASA DE EMBARQUE;1;Unidad no definida;CLP;74912;0;0;0;74912;74912
1208129-182-CM24;;06-05-2024 0:00:00;ARRULLO ABARROTES VARIOS TRIMESTRE MAYO A JULIO ;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°281. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;2466381;0;0;0;2466381;0;2466381;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;VICTOR ROSALES COMERCIALIZADORA E.I.R.L.;76.100.933-8;VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETE| ALMACENES PEQUENOS (VENTA DE ALIMENTOS)| VENTA AL POR MENOR DE BEBIDAS Y LICORES (BOTILLERIAS)| VENTA AL POR MENOR DE CARNES (ROJAS, BLANCAS, OTRAS) PRODUCTOS CARNICO;Grande;;;;;;;;;;GALLETA DULCE MCKAY TRITON CHOCOLATE BOLSA 126 G UNIDAD VIII REGION;(1452352) GALLETA DULCE MCKAY TRITON CHOCOLATE BOLSA 126 G UNIDAD VIII REGION;21;Unidad no definida;CLP;706;0;0;0;14826;14826
1208129-182-CM24;;06-05-2024 0:00:00;ARRULLO ABARROTES VARIOS TRIMESTRE MAYO A JULIO ;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°281. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;2466381;0;0;0;2466381;0;2466381;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;VICTOR ROSALES COMERCIALIZADORA E.I.R.L.;76.100.933-8;VENTA AL POR MAYOR DE MATERIALES DE CONSTRUCCION, ARTICULOS DE FERRETE| ALMACENES PEQUENOS (VENTA DE ALIMENTOS)| VENTA AL POR MENOR DE BEBIDAS Y LICORES (BOTILLERIAS)| VENTA AL POR MENOR DE CARNES (ROJAS, BLANCAS, OTRAS) PRODUCTOS CARNICO;Grande;;;;;;;;;;MERMELADA WATT´S MORA BOLSA 225 G UNIDAD VIII REGION;(2040142) MERMELADA WATT´S MORA BOLSA 225 G UNIDAD VIII REGION;24;Unidad no definida;CLP;1045;0;0;0;25080;25080
1208129-183-CM24;;06-05-2024 0:00:00;ARRULLO ABARROTES VARIOS TRIMESTRE MAYO A JULIO ;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°281. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;4292297;0;0;0;4292297;0;4292297;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;SERVICIOS INTEGRADOS SIDAPT LIMITADA;76.299.358-9;Comercializacion de Alimentos, Comercio por Menor de Computadores, Software y Su;Grande;;;;;;;;;;SPAGHETTI CAROZZI N ° 5 INTEGRAL CAROZZI BOLSA 400 G UNIDAD VIII REGION;(1449982) SPAGHETTI CAROZZI N ° 5 INTEGRAL CAROZZI BOLSA 400 G UNIDAD VIII REGION;24;Unidad no definida;CLP;1409;0;0;0;33816;33816
1208129-176-CM24;;03-05-2024 0:00:00;ARRULLO ABARROTES VARIOS TRIMESTRE MAYO A JULIO ;DESPACHAR A CALLE LA VIRGEN N°420 CONCEPCION, POR HITOS PARCIALIZADOS MAYO, JUNIO Y JULIO. ENVIAR XML A CASILLA DIPRESRECEPCION@CUSTODIUM.COM. CDP N°261. DIRECCION FACTURACION CAUPOLICAN N°518, PISO 7, CONCEPCIÓN.;Recepcion Conforme;Convenio Marco;No;No;;;;;;;;;;CLP;2134257;0;0;0;2134257;0;2134257;30 dias contra la recepcion conforme de la factura;Otra Forma de Despacho;;ADMINISTRACIÓN DIRECTA REGIÓN DEL BIOBÍO;62.000.890-7;Region del Biobio;1765960;SERVICIO NACIONAL DE PROTECCIÓN ESPECIALIZADA A LA NIÑEZ Y ADOLESCENCI;OTROS;DISTRIBUIDORA ECOMARK CORONEL LIMITADA;76.104.415-k;MAYORISTAS DE VINOS Y BEBIDAS ALCOHOLICAS Y DE FANTASIA| VENTA AL POR MAYOR DE CONFITES| VENTA AL POR MAYOR DE HUEVOS, LECHE, ABARROTES, Y OTROS ALIMENTOS N.C.| VENTA AL POR MENOR DE ARTICULOS ELECTRODOMESTICOS Y ELECTRONICOS PARA| VENTA AL POR MENOR DE M;Mediana;;;;;;;;;;POLVOS DE HORNEAR IMPERIAL TARRO 200 G UNIDAD VIII REGION;(1429327) POLVOS DE HORNEAR IMPERIAL TARRO 200 G UNIDAD VIII REGION;9;Unidad no definida;CLP;1618;0;0;0;14562;14562
